courseID,teacherID,teacherName,commentsURL
89921,5495,Lei-Pei,https://www.applyweb.com/eval/new/showreport?c=89921&i=5495&t=181&r=9&d=true
89920,6990,Robert-Durant,https://www.applyweb.com/eval/new/showreport?c=89920&i=6990&t=181&r=9&d=true
89919,5009,Iffat-Khan,https://www.applyweb.com/eval/new/showreport?c=89919&i=5009&t=181&r=9&d=true
90380,1175,Jay-Mulki,https://www.applyweb.com/eval/new/showreport?c=90380&i=1175&t=181&r=9&d=true
90395,4278,Rachel-Stewart,https://www.applyweb.com/eval/new/showreport?c=90395&i=4278&t=181&r=9&d=true
90529,3613,Alexander-DePaoli,https://www.applyweb.com/eval/new/showreport?c=90529&i=3613&t=181&r=9&d=true
90566,4278,Rachel-Stewart,https://www.applyweb.com/eval/new/showreport?c=90566&i=4278&t=181&r=9&d=true
90692,5653,Kenneth-Parker,https://www.applyweb.com/eval/new/showreport?c=90692&i=5653&t=181&r=9&d=true
90784,6990,Robert-Durant,https://www.applyweb.com/eval/new/showreport?c=90784&i=6990&t=181&r=9&d=true
90937,7389,Edward-Loessi,https://www.applyweb.com/eval/new/showreport?c=90937&i=7389&t=181&r=9&d=true
91139,6990,Robert-Durant,https://www.applyweb.com/eval/new/showreport?c=91139&i=6990&t=181&r=9&d=true
91406,5009,Iffat-Khan,https://www.applyweb.com/eval/new/showreport?c=91406&i=5009&t=181&r=9&d=true
91602,966,Paul-Fombelle,https://www.applyweb.com/eval/new/showreport?c=91602&i=966&t=181&r=9&d=true
92641,7484,Frank-Wheeler,https://www.applyweb.com/eval/new/showreport?c=92641&i=7484&t=181&r=9&d=true
93719,7482,Barbara-Murrer,https://www.applyweb.com/eval/new/showreport?c=93719&i=7482&t=181&r=9&d=true
93912,7547,Magdalena-Cooney,https://www.applyweb.com/eval/new/showreport?c=93912&i=7547&t=181&r=9&d=true
90153,2271,Sharon-Thomas,https://www.applyweb.com/eval/new/showreport?c=90153&i=2271&t=181&r=9&d=true
90154,1089,Jeffrey-Sieloff,https://www.applyweb.com/eval/new/showreport?c=90154&i=1089&t=181&r=9&d=true
90154,750,Susan-Sieloff,https://www.applyweb.com/eval/new/showreport?c=90154&i=750&t=181&r=9&d=true
90251,267,Robert-McCullough,https://www.applyweb.com/eval/new/showreport?c=90251&i=267&t=181&r=9&d=true
90251,750,Susan-Sieloff,https://www.applyweb.com/eval/new/showreport?c=90251&i=750&t=181&r=9&d=true
90252,1089,Jeffrey-Sieloff,https://www.applyweb.com/eval/new/showreport?c=90252&i=1089&t=181&r=9&d=true
90252,750,Susan-Sieloff,https://www.applyweb.com/eval/new/showreport?c=90252&i=750&t=181&r=9&d=true
90278,637,Frederick-Wright,https://www.applyweb.com/eval/new/showreport?c=90278&i=637&t=181&r=9&d=true
90278,750,Susan-Sieloff,https://www.applyweb.com/eval/new/showreport?c=90278&i=750&t=181&r=9&d=true
90279,4278,Rachel-Stewart,https://www.applyweb.com/eval/new/showreport?c=90279&i=4278&t=181&r=9&d=true
90279,750,Susan-Sieloff,https://www.applyweb.com/eval/new/showreport?c=90279&i=750&t=181&r=9&d=true
91744,750,Susan-Sieloff,https://www.applyweb.com/eval/new/showreport?c=91744&i=750&t=181&r=9&d=true
91140,1517,Amir-Grinstein,https://www.applyweb.com/eval/new/showreport?c=91140&i=1517&t=181&r=9&d=true
91774,7173,Mirna-Snyder,https://www.applyweb.com/eval/new/showreport?c=91774&i=7173&t=181&r=9&d=true
93924,7429,Erik-Wilder,https://www.applyweb.com/eval/new/showreport?c=93924&i=7429&t=181&r=9&d=true
93001,7510,Neha-Aggarwal,https://www.applyweb.com/eval/new/showreport?c=93001&i=7510&t=181&r=9&d=true
89918,5653,Kenneth-Parker,https://www.applyweb.com/eval/new/showreport?c=89918&i=5653&t=181&r=9&d=true
89917,267,Robert-McCullough,https://www.applyweb.com/eval/new/showreport?c=89917&i=267&t=181&r=9&d=true
89916,267,Robert-McCullough,https://www.applyweb.com/eval/new/showreport?c=89916&i=267&t=181&r=9&d=true
90280,232,Bruce-Clark,https://www.applyweb.com/eval/new/showreport?c=90280&i=232&t=181&r=9&d=true
89915,4082,Chiu-Chang,https://www.applyweb.com/eval/new/showreport?c=89915&i=4082&t=181&r=9&d=true
89914,4082,Chiu-Chang,https://www.applyweb.com/eval/new/showreport?c=89914&i=4082&t=181&r=9&d=true
89913,6511,Smriti-Kumar,https://www.applyweb.com/eval/new/showreport?c=89913&i=6511&t=181&r=9&d=true
90129,6511,Smriti-Kumar,https://www.applyweb.com/eval/new/showreport?c=90129&i=6511&t=181&r=9&d=true
91141,4082,Chiu-Chang,https://www.applyweb.com/eval/new/showreport?c=91141&i=4082&t=181&r=9&d=true
92265,6847,Ted-Matherly,https://www.applyweb.com/eval/new/showreport?c=92265&i=6847&t=181&r=9&d=true
90739,4972,Shun-Yang-Lee,https://www.applyweb.com/eval/new/showreport?c=90739&i=4972&t=181&r=9&d=true
91262,4972,Shun-Yang-Lee,https://www.applyweb.com/eval/new/showreport?c=91262&i=4972&t=181&r=9&d=true
92266,2167,Daniele-Mathras Fay,https://www.applyweb.com/eval/new/showreport?c=92266&i=2167&t=181&r=9&d=true
93002,2167,Daniele-Mathras Fay,https://www.applyweb.com/eval/new/showreport?c=93002&i=2167&t=181&r=9&d=true
93867,5823,Niland-Mortimer,https://www.applyweb.com/eval/new/showreport?c=93867&i=5823&t=181&r=9&d=true
91263,4278,Rachel-Stewart,https://www.applyweb.com/eval/new/showreport?c=91263&i=4278&t=181&r=9&d=true
92681,983,Chad-O'Connor,https://www.applyweb.com/eval/new/showreport?c=92681&i=983&t=181&r=9&d=true
93901,7391,Lauren-McGuiness,https://www.applyweb.com/eval/new/showreport?c=93901&i=7391&t=181&r=9&d=true
90493,5270,Didem-Kurt,https://www.applyweb.com/eval/new/showreport?c=90493&i=5270&t=181&r=9&d=true
90693,5270,Didem-Kurt,https://www.applyweb.com/eval/new/showreport?c=90693&i=5270&t=181&r=9&d=true
91264,5270,Didem-Kurt,https://www.applyweb.com/eval/new/showreport?c=91264&i=5270&t=181&r=9&d=true
90694,3613,Alexander-DePaoli,https://www.applyweb.com/eval/new/showreport?c=90694&i=3613&t=181&r=9&d=true
92267,7211,Debashish-Ghose,https://www.applyweb.com/eval/new/showreport?c=92267&i=7211&t=181&r=9&d=true
90099,631,Fareena-Sultan,https://www.applyweb.com/eval/new/showreport?c=90099&i=631&t=181&r=9&d=true
91745,4950,Carolyn-Boviard,https://www.applyweb.com/eval/new/showreport?c=91745&i=4950&t=181&r=9&d=true
91758,4950,Carolyn-Boviard,https://www.applyweb.com/eval/new/showreport?c=91758&i=4950&t=181&r=9&d=true
93003,1999,Felicia-Lassk,https://www.applyweb.com/eval/new/showreport?c=93003&i=1999&t=181&r=9&d=true
92132,983,Chad-O'Connor,https://www.applyweb.com/eval/new/showreport?c=92132&i=983&t=181&r=9&d=true
92268,5823,Niland-Mortimer,https://www.applyweb.com/eval/new/showreport?c=92268&i=5823&t=181&r=9&d=true
90943,1175,Jay-Mulki,https://www.applyweb.com/eval/new/showreport?c=90943&i=1175&t=181&r=9&d=true
91511,6460,Raymond-Weaver,https://www.applyweb.com/eval/new/showreport?c=91511&i=6460&t=181&r=9&d=true
91746,6460,Raymond-Weaver,https://www.applyweb.com/eval/new/showreport?c=91746&i=6460&t=181&r=9&d=true
91512,5122,Ashley-Keeney,https://www.applyweb.com/eval/new/showreport?c=91512&i=5122&t=181&r=9&d=true
91092,232,Bruce-Clark,https://www.applyweb.com/eval/new/showreport?c=91092&i=232&t=181&r=9&d=true
90940,184,Nathan-Blake,https://www.applyweb.com/eval/new/showreport?c=90940&i=184&t=181&r=9&d=true
90315,4740,Laurel-Ahnert,https://www.applyweb.com/eval/new/showreport?c=90315&i=4740&t=181&r=9&d=true
90584,1474,Seth-Mulliken,https://www.applyweb.com/eval/new/showreport?c=90584&i=1474&t=181&r=9&d=true
90686,1474,Seth-Mulliken,https://www.applyweb.com/eval/new/showreport?c=90686&i=1474&t=181&r=9&d=true
90724,5628,Michael-Quill,https://www.applyweb.com/eval/new/showreport?c=90724&i=5628&t=181&r=9&d=true
92993,7215,Caroline-Kao,https://www.applyweb.com/eval/new/showreport?c=92993&i=7215&t=181&r=9&d=true
92590,741,Murray-Forman,https://www.applyweb.com/eval/new/showreport?c=92590&i=741&t=181&r=9&d=true
91095,1612,Geoff-Tarulli,https://www.applyweb.com/eval/new/showreport?c=91095&i=1612&t=181&r=9&d=true
91066,1474,Seth-Mulliken,https://www.applyweb.com/eval/new/showreport?c=91066&i=1474&t=181&r=9&d=true
92994,7215,Caroline-Kao,https://www.applyweb.com/eval/new/showreport?c=92994&i=7215&t=181&r=9&d=true
91485,184,Nathan-Blake,https://www.applyweb.com/eval/new/showreport?c=91485&i=184&t=181&r=9&d=true
92995,184,Nathan-Blake,https://www.applyweb.com/eval/new/showreport?c=92995&i=184&t=181&r=9&d=true
91931,4783,Ellen-Fontana,https://www.applyweb.com/eval/new/showreport?c=91931&i=4783&t=181&r=9&d=true
91932,4783,Ellen-Fontana,https://www.applyweb.com/eval/new/showreport?c=91932&i=4783&t=181&r=9&d=true
91933,4783,Ellen-Fontana,https://www.applyweb.com/eval/new/showreport?c=91933&i=4783&t=181&r=9&d=true
91148,4740,Laurel-Ahnert,https://www.applyweb.com/eval/new/showreport?c=91148&i=4740&t=181&r=9&d=true
92996,7242,Laura-Forlano,https://www.applyweb.com/eval/new/showreport?c=92996&i=7242&t=181&r=9&d=true
92997,741,Murray-Forman,https://www.applyweb.com/eval/new/showreport?c=92997&i=741&t=181&r=9&d=true
92998,1548,Kristopher-Cannon,https://www.applyweb.com/eval/new/showreport?c=92998&i=1548&t=181&r=9&d=true
92999,1528,Timothy-Ouillette,https://www.applyweb.com/eval/new/showreport?c=92999&i=1528&t=181&r=9&d=true
91359,1548,Kristopher-Cannon,https://www.applyweb.com/eval/new/showreport?c=91359&i=1548&t=181&r=9&d=true
93000,4740,Laurel-Ahnert,https://www.applyweb.com/eval/new/showreport?c=93000&i=4740&t=181&r=9&d=true
90316,1176,Craig-Robertson,https://www.applyweb.com/eval/new/showreport?c=90316&i=1176&t=181&r=9&d=true
92630,4690,James-Gutierrez,https://www.applyweb.com/eval/new/showreport?c=92630&i=4690&t=181&r=9&d=true
92551,3099,Allison-Betsold,https://www.applyweb.com/eval/new/showreport?c=92551&i=3099&t=181&r=9&d=true
89871,411,Junauro-Landgrebe,https://www.applyweb.com/eval/new/showreport?c=89871&i=411&t=181&r=9&d=true
92204,1113,Brian-Robison,https://www.applyweb.com/eval/new/showreport?c=92204&i=1113&t=181&r=9&d=true
91412,1113,Brian-Robison,https://www.applyweb.com/eval/new/showreport?c=91412&i=1113&t=181&r=9&d=true
91691,704,Robert-Ward,https://www.applyweb.com/eval/new/showreport?c=91691&i=704&t=181&r=9&d=true
92552,704,Robert-Ward,https://www.applyweb.com/eval/new/showreport?c=92552&i=704&t=181&r=9&d=true
93172,76,Anthony-De Ritis,https://www.applyweb.com/eval/new/showreport?c=93172&i=76&t=181&r=9&d=true
92553,368,Tisha-Stadnicki,https://www.applyweb.com/eval/new/showreport?c=92553&i=368&t=181&r=9&d=true
90780,326,Hubert-Ho,https://www.applyweb.com/eval/new/showreport?c=90780&i=326&t=181&r=9&d=true
91742,326,Hubert-Ho,https://www.applyweb.com/eval/new/showreport?c=91742&i=326&t=181&r=9&d=true
91655,2054,Matthew-McDonald,https://www.applyweb.com/eval/new/showreport?c=91655&i=2054&t=181&r=9&d=true
91019,4198,Katherine-Chan,https://www.applyweb.com/eval/new/showreport?c=91019&i=4198&t=181&r=9&d=true
89852,4198,Katherine-Chan,https://www.applyweb.com/eval/new/showreport?c=89852&i=4198&t=181&r=9&d=true
92042,3099,Allison-Betsold,https://www.applyweb.com/eval/new/showreport?c=92042&i=3099&t=181&r=9&d=true
89851,1116,Evan-Bennett,https://www.applyweb.com/eval/new/showreport?c=89851&i=1116&t=181&r=9&d=true
89627,740,Allen-Feinstein,https://www.applyweb.com/eval/new/showreport?c=89627&i=740&t=181&r=9&d=true
89850,1127,Joel-Smith,https://www.applyweb.com/eval/new/showreport?c=89850&i=1127&t=181&r=9&d=true
89849,411,Junauro-Landgrebe,https://www.applyweb.com/eval/new/showreport?c=89849&i=411&t=181&r=9&d=true
89653,411,Junauro-Landgrebe,https://www.applyweb.com/eval/new/showreport?c=89653&i=411&t=181&r=9&d=true
89848,368,Tisha-Stadnicki,https://www.applyweb.com/eval/new/showreport?c=89848&i=368&t=181&r=9&d=true
92043,1116,Evan-Bennett,https://www.applyweb.com/eval/new/showreport?c=92043&i=1116&t=181&r=9&d=true
92044,4198,Katherine-Chan,https://www.applyweb.com/eval/new/showreport?c=92044&i=4198&t=181&r=9&d=true
92720,7538,William-Winant,https://www.applyweb.com/eval/new/showreport?c=92720&i=7538&t=181&r=9&d=true
93495,368,Tisha-Stadnicki,https://www.applyweb.com/eval/new/showreport?c=93495&i=368&t=181&r=9&d=true
90044,368,Tisha-Stadnicki,https://www.applyweb.com/eval/new/showreport?c=90044&i=368&t=181&r=9&d=true
91163,4133,Fernando-Huergo,https://www.applyweb.com/eval/new/showreport?c=91163&i=4133&t=181&r=9&d=true
90220,411,Junauro-Landgrebe,https://www.applyweb.com/eval/new/showreport?c=90220&i=411&t=181&r=9&d=true
92045,3099,Allison-Betsold,https://www.applyweb.com/eval/new/showreport?c=92045&i=3099&t=181&r=9&d=true
93173,4690,James-Gutierrez,https://www.applyweb.com/eval/new/showreport?c=93173&i=4690&t=181&r=9&d=true
93174,740,Allen-Feinstein,https://www.applyweb.com/eval/new/showreport?c=93174&i=740&t=181&r=9&d=true
93175,4198,Katherine-Chan,https://www.applyweb.com/eval/new/showreport?c=93175&i=4198&t=181&r=9&d=true
92069,1113,Brian-Robison,https://www.applyweb.com/eval/new/showreport?c=92069&i=1113&t=181&r=9&d=true
93528,4135,Francesca-Inglese,https://www.applyweb.com/eval/new/showreport?c=93528&i=4135&t=181&r=9&d=true
90919,326,Hubert-Ho,https://www.applyweb.com/eval/new/showreport?c=90919&i=326&t=181&r=9&d=true
93176,2054,Matthew-McDonald,https://www.applyweb.com/eval/new/showreport?c=93176&i=2054&t=181&r=9&d=true
93177,1767,Daniel-Godfrey,https://www.applyweb.com/eval/new/showreport?c=93177&i=1767&t=181&r=9&d=true
93635,3702,Rebekah-Moore,https://www.applyweb.com/eval/new/showreport?c=93635&i=3702&t=181&r=9&d=true
92554,4135,Francesca-Inglese,https://www.applyweb.com/eval/new/showreport?c=92554&i=4135&t=181&r=9&d=true
93178,1565,Andrew-Mall,https://www.applyweb.com/eval/new/showreport?c=93178&i=1565&t=181&r=9&d=true
93179,4275,Psyche-Loui,https://www.applyweb.com/eval/new/showreport?c=93179&i=4275&t=181&r=9&d=true
93189,4275,Psyche-Loui,https://www.applyweb.com/eval/new/showreport?c=93189&i=4275&t=181&r=9&d=true
89857,704,Robert-Ward,https://www.applyweb.com/eval/new/showreport?c=89857&i=704&t=181&r=9&d=true
90781,1763,Bruce-Ronkin,https://www.applyweb.com/eval/new/showreport?c=90781&i=1763&t=181&r=9&d=true
92555,669,David-Herlihy,https://www.applyweb.com/eval/new/showreport?c=92555&i=669&t=181&r=9&d=true
93180,4710,Melissa-Ferrick,https://www.applyweb.com/eval/new/showreport?c=93180&i=4710&t=181&r=9&d=true
89854,4110,Doug-Bielmeier,https://www.applyweb.com/eval/new/showreport?c=89854&i=4110&t=181&r=9&d=true
91205,4110,Doug-Bielmeier,https://www.applyweb.com/eval/new/showreport?c=91205&i=4110&t=181&r=9&d=true
93181,669,David-Herlihy,https://www.applyweb.com/eval/new/showreport?c=93181&i=669&t=181&r=9&d=true
89853,4110,Doug-Bielmeier,https://www.applyweb.com/eval/new/showreport?c=89853&i=4110&t=181&r=9&d=true
93182,669,David-Herlihy,https://www.applyweb.com/eval/new/showreport?c=93182&i=669&t=181&r=9&d=true
93183,3836,Jonathan-Day,https://www.applyweb.com/eval/new/showreport?c=93183&i=3836&t=181&r=9&d=true
91599,5405,Charles-Alexander,https://www.applyweb.com/eval/new/showreport?c=91599&i=5405&t=181&r=9&d=true
93184,3702,Rebekah-Moore,https://www.applyweb.com/eval/new/showreport?c=93184&i=3702&t=181&r=9&d=true
93185,4710,Melissa-Ferrick,https://www.applyweb.com/eval/new/showreport?c=93185&i=4710&t=181&r=9&d=true
93186,6587,Francis-Woodworth,https://www.applyweb.com/eval/new/showreport?c=93186&i=6587&t=181&r=9&d=true
93187,4369,Alexandra-Roberts,https://www.applyweb.com/eval/new/showreport?c=93187&i=4369&t=181&r=9&d=true
92556,1565,Andrew-Mall,https://www.applyweb.com/eval/new/showreport?c=92556&i=1565&t=181&r=9&d=true
91640,115,Michael-Frengel,https://www.applyweb.com/eval/new/showreport?c=91640&i=115&t=181&r=9&d=true
92202,115,Michael-Frengel,https://www.applyweb.com/eval/new/showreport?c=92202&i=115&t=181&r=9&d=true
92642,6422,James-Fei,https://www.applyweb.com/eval/new/showreport?c=92642&i=6422&t=181&r=9&d=true
92806,4698,Victor-Zappi,https://www.applyweb.com/eval/new/showreport?c=92806&i=4698&t=181&r=9&d=true
92046,50,Ronald-Smith,https://www.applyweb.com/eval/new/showreport?c=92046&i=50&t=181&r=9&d=true
93188,115,Michael-Frengel,https://www.applyweb.com/eval/new/showreport?c=93188&i=115&t=181&r=9&d=true
91600,50,Ronald-Smith,https://www.applyweb.com/eval/new/showreport?c=91600&i=50&t=181&r=9&d=true
93533,4698,Victor-Zappi,https://www.applyweb.com/eval/new/showreport?c=93533&i=4698&t=181&r=9&d=true
90920,76,Anthony-De Ritis,https://www.applyweb.com/eval/new/showreport?c=90920&i=76&t=181&r=9&d=true
91539,1390,Dmitri-Krioukov,https://www.applyweb.com/eval/new/showreport?c=91539&i=1390&t=181&r=9&d=true
93195,6282,Alina Ionica-Lungeanu,https://www.applyweb.com/eval/new/showreport?c=93195&i=6282&t=181&r=9&d=true
93312,2478,Anne-Van De Ven-Moloney,https://www.applyweb.com/eval/new/showreport?c=93312&i=2478&t=181&r=9&d=true
93312,5812,Needa-Brown,https://www.applyweb.com/eval/new/showreport?c=93312&i=5812&t=181&r=9&d=true
93313,2478,Anne-Van De Ven-Moloney,https://www.applyweb.com/eval/new/showreport?c=93313&i=2478&t=181&r=9&d=true
93313,5812,Needa-Brown,https://www.applyweb.com/eval/new/showreport?c=93313&i=5812&t=181&r=9&d=true
92139,2478,Anne-Van De Ven-Moloney,https://www.applyweb.com/eval/new/showreport?c=92139&i=2478&t=181&r=9&d=true
92139,5812,Needa-Brown,https://www.applyweb.com/eval/new/showreport?c=92139&i=5812&t=181&r=9&d=true
91378,2478,Anne-Van De Ven-Moloney,https://www.applyweb.com/eval/new/showreport?c=91378&i=2478&t=181&r=9&d=true
91378,5812,Needa-Brown,https://www.applyweb.com/eval/new/showreport?c=91378&i=5812&t=181&r=9&d=true
92746,2478,Anne-Van De Ven-Moloney,https://www.applyweb.com/eval/new/showreport?c=92746&i=2478&t=181&r=9&d=true
92746,5812,Needa-Brown,https://www.applyweb.com/eval/new/showreport?c=92746&i=5812&t=181&r=9&d=true
93314,7218,Kinan-Alhallak,https://www.applyweb.com/eval/new/showreport?c=93314&i=7218&t=181&r=9&d=true
93315,7218,Kinan-Alhallak,https://www.applyweb.com/eval/new/showreport?c=93315&i=7218&t=181&r=9&d=true
90902,1903,Maria-Sorensen,https://www.applyweb.com/eval/new/showreport?c=90902&i=1903&t=181&r=9&d=true
89821,2199,Rachel-MacPhail,https://www.applyweb.com/eval/new/showreport?c=89821&i=2199&t=181&r=9&d=true
90187,619,Jacqueline-Diani,https://www.applyweb.com/eval/new/showreport?c=90187&i=619&t=181&r=9&d=true
90187,641,Mary-Carney,https://www.applyweb.com/eval/new/showreport?c=90187&i=641&t=181&r=9&d=true
92576,619,Jacqueline-Diani,https://www.applyweb.com/eval/new/showreport?c=92576&i=619&t=181&r=9&d=true
92576,641,Mary-Carney,https://www.applyweb.com/eval/new/showreport?c=92576&i=641&t=181&r=9&d=true
91239,1032,Kelley-Strout,https://www.applyweb.com/eval/new/showreport?c=91239&i=1032&t=181&r=9&d=true
91239,1317,Laurie-McCadden,https://www.applyweb.com/eval/new/showreport?c=91239&i=1317&t=181&r=9&d=true
91239,4939,Leslie-Adams,https://www.applyweb.com/eval/new/showreport?c=91239&i=4939&t=181&r=9&d=true
91240,5520,Meredith-Hirsch,https://www.applyweb.com/eval/new/showreport?c=91240&i=5520&t=181&r=9&d=true
93956,5770,Christy-Leyland,https://www.applyweb.com/eval/new/showreport?c=93956&i=5770&t=181&r=9&d=true
91604,6989,Kaye-Bemis,https://www.applyweb.com/eval/new/showreport?c=91604&i=6989&t=181&r=9&d=true
91241,7013,Judith-Pare,https://www.applyweb.com/eval/new/showreport?c=91241&i=7013&t=181&r=9&d=true
91242,5588,Anne-Peirce,https://www.applyweb.com/eval/new/showreport?c=91242&i=5588&t=181&r=9&d=true
91243,5947,Grace-Buttriss,https://www.applyweb.com/eval/new/showreport?c=91243&i=5947&t=181&r=9&d=true
91993,6061,Angela-Bruccoli,https://www.applyweb.com/eval/new/showreport?c=91993&i=6061&t=181&r=9&d=true
90326,2448,Tiffany-Kim,https://www.applyweb.com/eval/new/showreport?c=90326&i=2448&t=181&r=9&d=true
92724,1032,Kelley-Strout,https://www.applyweb.com/eval/new/showreport?c=92724&i=1032&t=181&r=9&d=true
92725,1032,Kelley-Strout,https://www.applyweb.com/eval/new/showreport?c=92725&i=1032&t=181&r=9&d=true
92726,1274,Sara-Mosadegh,https://www.applyweb.com/eval/new/showreport?c=92726&i=1274&t=181&r=9&d=true
90954,4327,Susan-Patterson,https://www.applyweb.com/eval/new/showreport?c=90954&i=4327&t=181&r=9&d=true
91244,4327,Susan-Patterson,https://www.applyweb.com/eval/new/showreport?c=91244&i=4327&t=181&r=9&d=true
90327,7058,Lauren-Trimble,https://www.applyweb.com/eval/new/showreport?c=90327&i=7058&t=181&r=9&d=true
90328,6515,Heather-Schaufenbil,https://www.applyweb.com/eval/new/showreport?c=90328&i=6515&t=181&r=9&d=true
90573,1825,Paulette-Thabault,https://www.applyweb.com/eval/new/showreport?c=90573&i=1825&t=181&r=9&d=true
90837,7256,Dalena-GLEATON,https://www.applyweb.com/eval/new/showreport?c=90837&i=7256&t=181&r=9&d=true
91605,7256,Dalena-GLEATON,https://www.applyweb.com/eval/new/showreport?c=91605&i=7256&t=181&r=9&d=true
90329,7457,Brittany-Hoefer,https://www.applyweb.com/eval/new/showreport?c=90329&i=7457&t=181&r=9&d=true
90329,7388,sophia-tber,https://www.applyweb.com/eval/new/showreport?c=90329&i=7388&t=181&r=9&d=true
90330,7359,Kelly-Mayo,https://www.applyweb.com/eval/new/showreport?c=90330&i=7359&t=181&r=9&d=true
90330,6261,Michele-Hassler,https://www.applyweb.com/eval/new/showreport?c=90330&i=6261&t=181&r=9&d=true
90331,7056,Cristina-DiGiovanni,https://www.applyweb.com/eval/new/showreport?c=90331&i=7056&t=181&r=9&d=true
90331,6515,Heather-Schaufenbil,https://www.applyweb.com/eval/new/showreport?c=90331&i=6515&t=181&r=9&d=true
93103,7427,Dawn-Whitney,https://www.applyweb.com/eval/new/showreport?c=93103&i=7427&t=181&r=9&d=true
93103,6515,Heather-Schaufenbil,https://www.applyweb.com/eval/new/showreport?c=93103&i=6515&t=181&r=9&d=true
92668,4663,Jill-Jewell,https://www.applyweb.com/eval/new/showreport?c=92668&i=4663&t=181&r=9&d=true
93798,6870,Chiquita-Reid,https://www.applyweb.com/eval/new/showreport?c=93798&i=6870&t=181&r=9&d=true
91245,3568,Katie-Minnick,https://www.applyweb.com/eval/new/showreport?c=91245&i=3568&t=181&r=9&d=true
91246,6254,Gretchen-Forsley,https://www.applyweb.com/eval/new/showreport?c=91246&i=6254&t=181&r=9&d=true
91247,4642,Adetoun-Okenla,https://www.applyweb.com/eval/new/showreport?c=91247&i=4642&t=181&r=9&d=true
91248,7256,Dalena-GLEATON,https://www.applyweb.com/eval/new/showreport?c=91248&i=7256&t=181&r=9&d=true
91606,5770,Christy-Leyland,https://www.applyweb.com/eval/new/showreport?c=91606&i=5770&t=181&r=9&d=true
89819,7155,Amy-mcgreevy,https://www.applyweb.com/eval/new/showreport?c=89819&i=7155&t=181&r=9&d=true
90324,5577,Kristen-Michaud,https://www.applyweb.com/eval/new/showreport?c=90324&i=5577&t=181&r=9&d=true
90325,5577,Kristen-Michaud,https://www.applyweb.com/eval/new/showreport?c=90325&i=5577&t=181&r=9&d=true
90574,4590,Marisa-Mann,https://www.applyweb.com/eval/new/showreport?c=90574&i=4590&t=181&r=9&d=true
90836,6114,Kristy-Rogers,https://www.applyweb.com/eval/new/showreport?c=90836&i=6114&t=181&r=9&d=true
91607,7253,Leah-Prasse,https://www.applyweb.com/eval/new/showreport?c=91607&i=7253&t=181&r=9&d=true
89687,6488,Lauren-Spendley,https://www.applyweb.com/eval/new/showreport?c=89687&i=6488&t=181&r=9&d=true
90368,3568,Katie-Minnick,https://www.applyweb.com/eval/new/showreport?c=90368&i=3568&t=181&r=9&d=true
90369,1664,Teresa-Reynolds,https://www.applyweb.com/eval/new/showreport?c=90369&i=1664&t=181&r=9&d=true
90414,1825,Paulette-Thabault,https://www.applyweb.com/eval/new/showreport?c=90414&i=1825&t=181&r=9&d=true
90679,6488,Lauren-Spendley,https://www.applyweb.com/eval/new/showreport?c=90679&i=6488&t=181&r=9&d=true
90955,7253,Leah-Prasse,https://www.applyweb.com/eval/new/showreport?c=90955&i=7253&t=181&r=9&d=true
91249,7253,Leah-Prasse,https://www.applyweb.com/eval/new/showreport?c=91249&i=7253&t=181&r=9&d=true
89782,6372,Pamela-Morrison,https://www.applyweb.com/eval/new/showreport?c=89782&i=6372&t=181&r=9&d=true
90332,1890,Daniel-Conway,https://www.applyweb.com/eval/new/showreport?c=90332&i=1890&t=181&r=9&d=true
90333,1890,Daniel-Conway,https://www.applyweb.com/eval/new/showreport?c=90333&i=1890&t=181&r=9&d=true
90334,5641,Hayley-Spencer,https://www.applyweb.com/eval/new/showreport?c=90334&i=5641&t=181&r=9&d=true
90835,1903,Maria-Sorensen,https://www.applyweb.com/eval/new/showreport?c=90835&i=1903&t=181&r=9&d=true
90956,6189,Veronica-Rankin,https://www.applyweb.com/eval/new/showreport?c=90956&i=6189&t=181&r=9&d=true
91250,6189,Veronica-Rankin,https://www.applyweb.com/eval/new/showreport?c=91250&i=6189&t=181&r=9&d=true
89781,7066,Elizabeth-Howland,https://www.applyweb.com/eval/new/showreport?c=89781&i=7066&t=181&r=9&d=true
89781,7063,Kerri-Martin,https://www.applyweb.com/eval/new/showreport?c=89781&i=7063&t=181&r=9&d=true
89780,7066,Elizabeth-Howland,https://www.applyweb.com/eval/new/showreport?c=89780&i=7066&t=181&r=9&d=true
89780,7058,Lauren-Trimble,https://www.applyweb.com/eval/new/showreport?c=89780&i=7058&t=181&r=9&d=true
89784,7066,Elizabeth-Howland,https://www.applyweb.com/eval/new/showreport?c=89784&i=7066&t=181&r=9&d=true
89784,7058,Lauren-Trimble,https://www.applyweb.com/eval/new/showreport?c=89784&i=7058&t=181&r=9&d=true
90335,5234,Kaitlin-Brown,https://www.applyweb.com/eval/new/showreport?c=90335&i=5234&t=181&r=9&d=true
90335,3568,Katie-Minnick,https://www.applyweb.com/eval/new/showreport?c=90335&i=3568&t=181&r=9&d=true
90336,7056,Cristina-DiGiovanni,https://www.applyweb.com/eval/new/showreport?c=90336&i=7056&t=181&r=9&d=true
90336,7359,Kelly-Mayo,https://www.applyweb.com/eval/new/showreport?c=90336&i=7359&t=181&r=9&d=true
